"codigo";"titulo";"subtitulo";"informacao";"unidade";"estado_conservacao";"situacao";"numero_tombamento";"colecao";"subcolecao";"tipologia";"cedido_a";"data_limite_cessao"
"003215";"Construção da sede do Instituto de Antropologia ";"";"Construção da sede do Instituto de Antropologia no terreno doado pela Sociedade de Assistência aos Filhos de Lázaro, através de seu Presidente, Dr. Varela Santiago em 1964 (Ata da 7ª Reunião da Congregação de Professores do Instituto de Antropologia de 12 de maio de 1964). O projeto foi do arquiteto da Universidade Manoel Coelho da Silva. A transferência aconteceu em 1967, embora a obra ainda não tivesse sido concluída. A inauguração da nova sede foi em 21 de março de 1969, porém a conclusão da obra com todos os pavilhões só ocorreu em 1971.";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"HISTÓRIA DO MUSEU";"ARQUIVÍSTICA";"";""
"003216";"Construção da sede do Instituto de Antropologia ";"";"Construção da sede do Instituto de Antropologia no terreno doado pela Sociedade de Assistência aos Filhos de Lázaro, através de seu Presidente, Dr. Varela Santiago em 1964 (Ata da 7ª Reunião da Congregação de Professores do Instituto de Antropologia de 12 de maio de 1964). O projeto foi do arquiteto da Universidade Manoel Coelho da Silva. A transferência aconteceu em 1967, embora a obra ainda não tivesse sido concluída. A inauguração da nova sede foi em 21 de março de 1969, porém a conclusão da obra com todos os pavilhões só ocorreu em 1971.";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"HISTÓRIA DO MUSEU";"ARQUIVÍSTICA";"";""
"003217";"Construção da sede do Instituto de Antropologia ";"";"Construção da sede do Instituto de Antropologia no terreno doado pela Sociedade de Assistência aos Filhos de Lázaro, através de seu Presidente, Dr. Varela Santiago em 1964 (Ata da 7ª Reunião da Congregação de Professores do Instituto de Antropologia de 12 de maio de 1964). O projeto foi do arquiteto da Universidade Manoel Coelho da Silva. A transferência aconteceu em 1967, embora a obra ainda não tivesse sido concluída. A inauguração da nova sede foi em 21 de março de 1969, porém a conclusão da obra com todos os pavilhões só ocorreu em 1971.";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"HISTÓRIA DO MUSEU";"ARQUIVÍSTICA";"";""
"003218";"Construção da sede do Instituto de Antropologia ";"";"Construção da sede do Instituto de Antropologia no terreno doado pela Sociedade de Assistência aos Filhos de Lázaro, através de seu Presidente, Dr. Varela Santiago em 1964 (Ata da 7ª Reunião da Congregação de Professores do Instituto de Antropologia de 12 de maio de 1964). O projeto foi do arquiteto da Universidade Manoel Coelho da Silva. A transferência aconteceu em 1967, embora a obra ainda não tivesse sido concluída. A inauguração da nova sede foi em 21 de março de 1969, porém a conclusão da obra com todos os pavilhões só ocorreu em 1971.";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"HISTÓRIA DO MUSEU";"ARQUIVÍSTICA";"";""
"003219";"Construção da sede do Instituto de Antropologia ";"";"Construção da sede do Instituto de Antropologia no terreno doado pela Sociedade de Assistência aos Filhos de Lázaro, através de seu Presidente, Dr. Varela Santiago em 1964 (Ata da 7ª Reunião da Congregação de Professores do Instituto de Antropologia de 12 de maio de 1964). O projeto foi do arquiteto da Universidade Manoel Coelho da Silva. A transferência aconteceu em 1967, embora a obra ainda não tivesse sido concluída. A inauguração da nova sede foi em 21 de março de 1969, porém a conclusão da obra com todos os pavilhões só ocorreu em 1971.";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"HISTÓRIA DO MUSEU";"ARQUIVÍSTICA";"";""
"003220";"Construção da sede do Instituto de Antropologia ";"";"Construção da sede do Instituto de Antropologia no terreno doado pela Sociedade de Assistência aos Filhos de Lázaro, através de seu Presidente, Dr. Varela Santiago em 1964 (Ata da 7ª Reunião da Congregação de Professores do Instituto de Antropologia de 12 de maio de 1964). O projeto foi do arquiteto da Universidade Manoel Coelho da Silva. A transferência aconteceu em 1967, embora a obra ainda não tivesse sido concluída. A inauguração da nova sede foi em 21 de março de 1969, porém a conclusão da obra com todos os pavilhões só ocorreu em 1971.";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"HISTÓRIA DO MUSEU";"ARQUIVÍSTICA";"";""
"003221";"Construção da sede do Instituto de Antropologia ";"";"Construção da sede do Instituto de Antropologia no terreno doado pela Sociedade de Assistência aos Filhos de Lázaro, através de seu Presidente, Dr. Varela Santiago em 1964 (Ata da 7ª Reunião da Congregação de Professores do Instituto de Antropologia de 12 de maio de 1964). O projeto foi do arquiteto da Universidade Manoel Coelho da Silva. A transferência aconteceu em 1967, embora a obra ainda não tivesse sido concluída. A inauguração da nova sede foi em 21 de março de 1969, porém a conclusão da obra com todos os pavilhões só ocorreu em 1971.";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"HISTÓRIA DO MUSEU";"ARQUIVÍSTICA";"";""
"003222";"Construção da sede do Instituto de Antropologia ";"";"Construção da sede do Instituto de Antropologia no terreno doado pela Sociedade de Assistência aos Filhos de Lázaro, através de seu Presidente, Dr. Varela Santiago em 1964 (Ata da 7ª Reunião da Congregação de Professores do Instituto de Antropologia de 12 de maio de 1964). O projeto foi do arquiteto da Universidade Manoel Coelho da Silva. A transferência aconteceu em 1967, embora a obra ainda não tivesse sido concluída. A inauguração da nova sede foi em 21 de março de 1969, porém a conclusão da obra com todos os pavilhões só ocorreu em 1971.";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"HISTÓRIA DO MUSEU";"ARQUIVÍSTICA";"";""
"003327";"Inauguração da nova sede do Instituto de Antropologia Câmara Cascudo (IACC) em 21 de março de 1969";"";"A inauguração da nova sede foi em 21 de março de 1969 na gestão do Prof. José Nunes Cabral de Carvalho, porém a conclusão da obra com todos os pavilhões só ocorreu em 1971. O Instituto de Antropologia Câmara Cascudo recebeu a visita do Ministro da Educação Tarso de Morais Dutra.";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"HISTÓRIA DO MUSEU";"ARQUIVÍSTICA";"";""
"003328";"Inauguração da nova sede do Instituto de Antropologia Câmara Cascudo (IACC) em 21 de março de 1969";"";"A inauguração da nova sede foi em 21 de março de 1969 na gestão do Prof. José Nunes Cabral de Carvalho, porém a conclusão da obra com todos os pavilhões só ocorreu em 1971. O Instituto de Antropologia Câmara Cascudo recebeu a visita do Ministro da Educação Tarso de Morais Dutra.";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"HISTÓRIA DO MUSEU";"ARQUIVÍSTICA";"";""
"003329";"Inauguração da nova sede do Instituto de Antropologia Câmara Cascudo (IACC) em 21 de março de 1969";"";"A inauguração da nova sede foi em 21 de março de 1969 na gestão do Prof. José Nunes Cabral de Carvalho, porém a conclusão da obra com todos os pavilhões só ocorreu em 1971. O Instituto de Antropologia Câmara Cascudo recebeu a visita do Ministro da Educação Tarso de Morais Dutra.";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"HISTÓRIA DO MUSEU";"ARQUIVÍSTICA";"";""
"003330";"Inauguração da nova sede do Instituto de Antropologia Câmara Cascudo (IACC) em 21 de março de 1969";"";"A inauguração da nova sede foi em 21 de março de 1969 na gestão do Prof. José Nunes Cabral de Carvalho, porém a conclusão da obra com todos os pavilhões só ocorreu em 1971. O Instituto de Antropologia Câmara Cascudo recebeu a visita do Ministro da Educação Tarso de Morais Dutra.";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"HISTÓRIA DO MUSEU";"ARQUIVÍSTICA";"";""
"003331";"Inauguração da nova sede do Instituto de Antropologia Câmara Cascudo (IACC) em 21 de março de 1969";"";"A inauguração da nova sede foi em 21 de março de 1969 na gestão do Prof. José Nunes Cabral de Carvalho, porém a conclusão da obra com todos os pavilhões só ocorreu em 1971. O Instituto de Antropologia Câmara Cascudo recebeu a visita do Ministro da Educação Tarso de Morais Dutra.";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"HISTÓRIA DO MUSEU";"ARQUIVÍSTICA";"";""
"003332";"Inauguração da nova sede do Instituto de Antropologia Câmara Cascudo (IACC) em 21 de março de 1969";"";"A inauguração da nova sede foi em 21 de março de 1969 na gestão do Prof. José Nunes Cabral de Carvalho, porém a conclusão da obra com todos os pavilhões só ocorreu em 1971. O Instituto de Antropologia Câmara Cascudo recebeu a visita do Ministro da Educação Tarso de Morais Dutra.";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"HISTÓRIA DO MUSEU";"ARQUIVÍSTICA";"";""
"003333";"Inauguração da nova sede do Instituto de Antropologia Câmara Cascudo (IACC) em 21 de março de 1969";"";"A inauguração da nova sede foi em 21 de março de 1969 na gestão do Prof. José Nunes Cabral de Carvalho, porém a conclusão da obra com todos os pavilhões só ocorreu em 1971. O Instituto de Antropologia Câmara Cascudo recebeu a visita do Ministro da Educação Tarso de Morais Dutra.";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"HISTÓRIA DO MUSEU";"ARQUIVÍSTICA";"";""
"003067";"Primeira sede do Instituto de Antropologia";"";"O Instituto de Antropologia funcionou, provisoriamente, de 1962 a 1967, na Av. Hermes da Fonseca, nº 961, no bairro Tirol, Natal, RN. A primeira reunião, com o IA já instalado, aconteceu em 10 de janeiro de 1962 de acordo com a Ata da 2ª Reunião da Diretoria do Instituto de Antropologia da Universidade Federal do Rio Grande do Norte.";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"HISTÓRIA DO MUSEU";"ARQUIVÍSTICA";"";""
"005200";"Contramolde de pegada";"";"Contramolde de pegada de terópodo provavelmente esquerda, tridáctila ou talvez tetradáctila com dedo II incompleto e possivelmente, a presença da impressão do dedo 1 arqueado para trás. No dedo IV nota-se a presença de garra. ";"Museu Câmara Cascudo";"RUIM";"EM_ACERVO";"MCC 0003-IC";"";"ICNOFÓSSEIS";"CIENTÍFICA";"";""
"005201";"Contramolde de pegada";"";"Contramolde de pegada rasa porém bem conservada, de terópodo, esquerda, dedos II e III com garras bem marcadas e o II virado medialmente.";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"MCC 0004-IC";"";"ICNOFÓSSEIS";"CIENTÍFICA";"";""
"005211";"Contramolde de pegada";"";"Contramolde de grande pegada de terópodo com dedos afastados e um deles, provavelmente o II, tem longa garra dobrada medialmente.";"Museu Câmara Cascudo";"RUIM";"EM_ACERVO";"MCC 0008-IC";"";"ICNOFÓSSEIS";"CIENTÍFICA";"";""
"005198";"Contramolde de pegada incompleta";"";"Contramolde de pegada incompleta, de má qualidade, provavelmente esquerda, de terópodo de grandes dimensões com ampla divergência dos dedos II e dedo III, enquanto o dedo III e IV  são unidos na base.";"Museu Câmara Cascudo";"RUIM";"EM_ACERVO";"";"";"ICNOFÓSSEIS";"CIENTÍFICA";"";""
"005199";"Contramolde de pegada incompleta";"";"Contramolde de pegada de Terópodo quase completa esquerda, com dedo II dobrado dobrado na parte terminal em direção mediana. No dedo IV se observam algumas almofadinhas na extremidade proximal.";"Museu Câmara Cascudo";"RUIM";"EM_ACERVO";"";"";"ICNOFÓSSEIS";"CIENTÍFICA";"";""
"005202";"Pegada côncava de terópodo";"";"Pegada côncava de terópodo de má qualidade com dois dedos bem marcados e um terceiro com impressão muito rasa. Os dedos mais destacados apresentam cristas longitudinais e o dedo III apresenta ainda um sulco mediano separando as cristas. Estas estruturas podem ser interpretadas como detalhes morfológicos no pé do animal.";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"MCC 0005-IC";"";"ICNOFÓSSEIS";"CIENTÍFICA";"";""
"005203";"Pegada côncava de terópodo";"";"Pegada côncava de terópodo de má qualidade com dois dedos bem marcados e um terceiro com impressão muito rasa.";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"0005-IC";"";"ICNOFÓSSEIS";"CIENTÍFICA";"";""
"005204";"Pegada côncava  tridáctila ";"";"Pegada côncava tridactila de terópodo de grandes dimensões, faltando as extremidades distais do dedo III e de um dos outros. O dedo completo é bem mais largo que o III. Almofadinhas são visíveis no dedo III e no completo. ";"Museu Câmara Cascudo";"RUIM";"EM_ACERVO";"MCC 0006-IC";"";"ICNOFÓSSEIS";"CIENTÍFICA";"";""
"005205";"Pegada incompleta";"";"Pegada incompleta da qual se possui também o contramolde, com dedos muito grossos que mais parecem cascos elipsoides. ";"Museu Câmara Cascudo";"RUIM";"EM_ACERVO";"";"";"ICNOFÓSSEIS";"CIENTÍFICA";"";""
"005212";"Rastros de Artrópode";"";"Rastros de artrópode";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"MCC 0012-IC";"";"ICNOFÓSSEIS";"CIENTÍFICA";"";""
"005195";"xxx";"xxxxx";"xx";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"ICNOFÓSSEIS";"CIENTÍFICA";"";""
"002729";"dsddfd";"";"dfsff";"Museu Câmara Cascudo";"RUIM";"EM_ACERVO";"";"";"PALEOINVERTEBRADOS";"FÓSSIL";"";""
"001796";"Fragmento de colônia de coral";"";"Fragmento de colônia de coral";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"PALEOINVERTEBRADOS";"FÓSSIL";"";""
"001906";"Fragmento de colônia de coral";"";"Fragmento de colônia de coral";"Museu Câmara Cascudo";"BOM";"EM_ACERVO";"";"";"PALEOINVERTEBRADOS";"FÓSSIL";"";""
"001907";"Fragmento de colônia de coral";"";"Fragmento de colônia de coral";"Museu Câmara Cascudo";"OTIMO";"EM_ACERVO";"";"";"PALEOINVERTEBRADOS";"FÓSSIL";"";""
"001908";"Fragmento de colônia de coral";"";"Fragmento de colônia de coral";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"PALEOINVERTEBRADOS";"FÓSSIL";"";""
"001909";"Fragmento de colônia de coral";"";"Fragmento de colônia de coral";"Museu Câmara Cascudo";"BOM";"EM_ACERVO";"";"";"PALEOINVERTEBRADOS";"FÓSSIL";"";""
"001910";"Fragmento de colônia de coral";"";"Fragmento de colônia de coral";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"PALEOINVERTEBRADOS";"FÓSSIL";"";""
"001911";"Fragmento de colônia de coral";"";"Fragmento de colônia de coral";"Museu Câmara Cascudo";"BOM";"EM_ACERVO";"";"";"PALEOINVERTEBRADOS";"FÓSSIL";"";""
"001912";"Fragmento de colônia de coral";"";"Fragmento de colônia de coral";"Museu Câmara Cascudo";"BOM";"EM_ACERVO";"";"";"PALEOINVERTEBRADOS";"FÓSSIL";"";""
"001913";"Fragmento de colônia de coral";"";"Fragmento de colônia de coral";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"PALEOINVERTEBRADOS";"FÓSSIL";"";""
"001914";"Fragmento de colônia de coral";"";"Fragmento de colônia de coral";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"PALEOINVERTEBRADOS";"FÓSSIL";"";""
"002015";"Fragmento de colônia de coral";"";"Fragmento de colônia de coral";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"PALEOINVERTEBRADOS";"FÓSSIL";"";""
"002016";"Fragmento de colônia de coral";"";"Fragmento de colônia de coral";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"PALEOINVERTEBRADOS";"FÓSSIL";"";""
"002017";"Fragmento de colônia de coral";"";"Fragmento de colônia de coral";"Museu Câmara Cascudo";"BOM";"EM_ACERVO";"";"";"PALEOINVERTEBRADOS";"FÓSSIL";"";""
"002018";"Fragmento de colônia de coral";"";"Fragmento de colônia de coral";"Museu Câmara Cascudo";"BOM";"EM_ACERVO";"";"";"PALEOINVERTEBRADOS";"FÓSSIL";"";""
"002019";"Fragmento de colônia de coral";"";"Fragmento de colônia de coral";"Museu Câmara Cascudo";"BOM";"EM_ACERVO";"";"";"PALEOINVERTEBRADOS";"FÓSSIL";"";""
"002020";"Fragmento de colônia de coral";"";"Fragmento de colônia de coral";"Museu Câmara Cascudo";"BOM";"EM_ACERVO";"";"";"PALEOINVERTEBRADOS";"FÓSSIL";"";""
"002139";"Fragmento de colônia de coral";"";"Fragmento de colônia de coral";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"PALEOINVERTEBRADOS";"FÓSSIL";"";""
"002140";"Fragmento de colônia de coral";"";"Fragmento de colônia de coral";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"";"PALEOINVERTEBRADOS";"FÓSSIL";"";""
